hx_x,hx_y,hx_z,hx_temp,hy_x,hy_y,hy_z,hy_temp
-32768,-10611,32767,8,27271,-3556,-32768,9
-32768,-13871,32767,8,32767,5278,-32768,8
-32768,-16423,32767,6,32767,1596,-26871,8
-25981,-16070,32767,9,32767,1017,-19782,10
6114,9699,25336,6,32245,-339,-9792,8
13678,32767,-3694,9,30356,-1844,-5419,8
-1298,32767,-23184,6,30623,-1585,-5681,8
-14491,27341,-32768,6,32181,-313,-11503,8
-13346,6496,-32768,6,32767,1219,-23009,8
-1501,-908,-32768,7,32767,2591,-32261,8
-805,-1522,-32768,6,32767,3384,-32768,8
2960,-4470,-32768,6,32767,5281,-32768,7
13596,-5952,-32768,6,18160,-17871,-30668,9
21595,-5704,-24230,6,-5442,-32768,-5194,7
13955,-5948,-32768,8,-1885,-32768,10540,8
5685,-4587,-32768,7,4832,-19697,32767,9
-1404,-926,-32768,9,-4137,8289,32767,11
-4398,2355,-32768,7,-5734,10790,32767,8
-12071,7720,-32768,6,-7436,13007,32767,9
-16263,20738,-32768,5,-10665,15977,32767,7
-10391,32408,-32306,7,-13713,16944,32767,8
1828,32767,-14809,8,-17917,17303,32767,8
7618,32767,-8914,7,-17799,17304,32767,8
13401,32118,3290,6,-16509,17310,32767,10
16378,18768,23966,7,-13176,16773,32767,10
-6229,-6675,32767,8,-7402,12713,32767,9
-32768,-14967,32767,7,3477,-3946,32767,8
-32768,-9882,32767,7,636,-31501,14859,8
-32768,-4937,32767,8,-3971,-32154,-16958,7
-32768,-7917,32767,8,12999,-13695,-32768,8
-32768,-11969,32767,5,32767,995,-32768,7
-32768,-15385,32767,8,32767,3031,-29696,8
-32768,-17220,32767,7,32767,1996,-28481,7
-16368,-9932,32767,8,32767,985,-20833,8
11936,12628,19684,8,32416,-189,-11798,8
12340,32767,-3508,6,30818,-1499,-5648,9
888,32767,-19343,6,30922,-1322,-6149,7
-8989,32767,-31854,6,31502,-902,-8490,7
-16457,20249,-32768,6,32644,392,-15785,8
-12085,7147,-32768,8,32767,1465,-25963,9
-1442,-949,-32768,5,32767,2588,-32339,7
-155,-2334,-32768,5,32767,4176,-32768,7
6323,-5352,-32768,8,32767,1550,-32768,9
17677,-6025,-29811,5,11916,-19398,-29510,8
19918,-5862,-27565,6,-5431,-32768,-4702,8
11704,-5798,-32768,6,160,-30920,20898,10
5992,-4909,-32768,5,5101,-13082,32767,9
-757,-1480,-32768,7,-5278,9700,32767,9
-9156,5557,-32768,7,-6885,12270,32767,8
-16038,16534,-32768,7,-10089,15673,32767,9
-12391,30190,-32768,6,-12517,16789,32767,8
-2469,32767,-23181,7,-15658,17233,32767,9
5852,32767,-10547,6,-18464,17278,32767,7
12606,32767,1820,6,-16740,17312,32767,7
17788,26332,14556,7,-13451,16793,32767,9
4193,-1682,32767,6,-6414,9740,32767,8
-28101,-17061,32767,6,4721,-15041,32767,9
-32768,-12715,32767,5,-7,-32117,8719,7
-32768,-5293,32767,8,-2984,-31756,-18436,6
-32768,-8206,32767,9,10844,-19169,-32173,9
-32768,-11796,32767,5,32767,2233,-32768,8
-32768,-15523,32767,8,32767,2617,-32314,8
-32768,-17161,32767,7,32767,1868,-27028,7
-12477,-10080,32767,6,32767,999,-19740,9
14756,17098,19823,6,32377,-219,-11696,8
12544,32767,-6087,6,30816,-1499,-5668,9
-565,32767,-23186,7,31056,-1244,-6375,10
-12994,30111,-32768,7,32208,-393,-10884,8
-16424,12986,-32768,6,32767,1081,-21933,8
-1664,-743,-32768,7,32767,2581,-32336,9
-1176,-1204,-32768,6,32767,2969,-32768,7
1976,-3823,-32768,6,32767,5536,-32768,9
12318,-5887,-32768,7,28879,-4618,-32768,7
21853,-5687,-23854,6,-4287,-32646,-12147,9
15021,-5904,-32768,5,-960,-32684,14001,9
7516,-5246,-32768,7,5174,-15403,32767,8
-424,-1751,-32768,8,-5463,10293,32767,8
-7374,4576,-32768,7,-6639,12284,32767,7
-16034,16728,-32768,8,-9809,15465,32767,9
-12990,30564,-32768,6,-12686,16709,32767,8
-2439,32767,-23071,7,-15939,17256,32767,7
6530,32767,-10703,6,-18224,17342,32767,10
11323,32767,-748,7,-17053,17319,32767,7
17531,28662,11847,7,-14337,17032,32767,10
240,-3163,32767,7,-9300,15051,32767,10
-32768,-15169,32767,7,-2154,4647,32767,9
-32768,-12179,32767,7,4234,-24403,29533,8
-32768,-7566,32767,8,-2497,-32768,-388,10
-32768,-5689,32767,7,-3571,-32011,-17445,7
-32768,-8777,32767,8,14282,-15601,-32768,7
-32768,-12175,32767,6,32767,3491,-32768,8
-32768,-14806,32767,7,32767,2958,-32768,8
-32768,-16228,32767,8,32767,2127,-29181,9
-28466,-17071,32767,7,32767,1714,-25216,8
-948,-3108,32767,6,32767,628,-16920,8
17728,28421,10491,8,32206,-373,-10694,10
6097,32767,-14395,7,30658,-1736,-5490,6
-4538,32767,-26562,5,31297,-884,-8063,8
-16232,22702,-32768,9,32767,468,-17251,6
-8831,3369,-32768,7,32767,1875,-28656,10
-443,-1802,-32768,6,32767,4019,-32768,8
4944,-4760,-32768,7,32767,5501,-32768,9
15861,-5994,-31852,5,20179,-11830,-32768,9
20766,-5809,-25829,8,-5359,-32768,-8477,7
15852,-5988,-32768,8,414,-31385,19028,7
6451,-4992,-32768,8,4893,-9274,32767,8
-93,-1242,-32768,6,-5795,10702,32767,7
-9129,5606,-32768,7,-6991,12396,32767,8
-16171,17558,-32768,8,-9962,15638,32767,7
-12753,29734,-32768,5,-11724,16411,32767,6
-5161,32767,-25566,7,-15210,17204,32767,8
3887,32767,-14241,8,-17831,17300,32767,9
6507,32767,-10839,7,-18166,17304,32767,9
10858,32767,-1831,6,-16960,17318,32767,8
17764,26616,14394,7,-13863,16941,32767,8
-169,-3266,32767,6,-5210,9203,32767,9
-32768,-17089,32767,8,4964,-17105,32767,5
-32768,-8298,32767,9,799,-31383,10900,9
-32768,-5526,32767,6,-4080,-32272,-17704,6
-32768,-8548,32767,8,11863,-18232,-32683,8
-32768,-10907,32767,6,32767,1856,-32768,9
-32768,-14469,32767,6,32767,3204,-32768,8
-32768,-17108,32767,7,32767,2009,-28666,9
-19244,-12849,32767,7,32767,1089,-21530,10
10199,10143,23955,8,32767,304,-14462,8
13075,32767,-2189,8,31420,-1034,-6221,9
-914,32767,-21895,8,31002,-1308,-6250,9
-9713,32767,-32692,5,32041,-425,-10781,7
-16518,16519,-32768,7,32767,919,-20643,10
-4127,1547,-32768,7,32767,2293,-30833,8
-1662,-787,-32768,8,32767,2451,-31473,9
-958,-1384,-32768,6,32767,2688,-32768,5
2835,-3883,-32768,8,32767,5259,-32768,10
9387,-5611,-32768,6,30465,-3253,-32768,9
18319,-5915,-27054,8,2874,-28610,-21441,9
20622,-5813,-27179,6,-4502,-32768,-496,7
13980,-5921,-32768,8,1594,-30080,22916,8
5925,-4891,-32768,6,5065,-7991,32767,7
-95,-1428,-32768,7,-3295,6712,32767,8
-11280,7155,-32768,6,-6945,12364,32767,8
-15929,22778,-32768,7,-10310,16038,32767,10
-10725,32080,-32692,8,-13653,16957,32767,9
928,32767,-16152,7,-17887,17322,32767,8
9711,32767,-5261,8,-17162,17340,32767,9
16851,30106,8895,8,-15383,17154,32767,7
12688,12454,27712,7,-11420,16226,32767,8
-16523,-12225,32767,6,-8529,14338,32767,7
-32768,-14969,32767,8,-2859,5496,32767,9
-32768,-11864,32767,7,5069,-17845,32767,8
-32768,-9442,32767,7,775,-31284,13265,10
-32768,-5742,32767,7,-5407,-32768,-12929,7
-32768,-6980,32767,6,6856,-23108,-29181,7
-32768,-10310,32767,7,32641,-77,-32768,8
-32768,-14249,32767,8,32767,4602,-32768,9
-32768,-17310,32767,9,32767,1788,-26821,7
-6505,-6039,32767,9,32767,1177,-20747,8
13149,14897,17924,8,32347,-239,-11517,7
9649,32767,-7990,6,30555,-1676,-5507,8
-3181,32767,-24785,9,31262,-1076,-7292,7
-13681,26908,-32768,7,32730,146,-14755,9
-14591,9513,-32768,5,32767,1029,-22626,9
-1704,-707,-32768,6,32767,2414,-31440,8
-1654,-765,-32768,6,32767,2454,-31357,7
-1396,-1090,-32768,8,32767,2553,-32326,9
524,-2491,-32768,6,32767,4638,-32768,9
6858,-5250,-32768,6,32767,937,-32768,7
16965,-6067,-31492,7,16643,-14630,-30240,8
21271,-5784,-25416,7,-5327,-32768,-9426,8
15663,-5991,-32768,7,-1819,-32768,10492,9
8865,-5495,-32768,9,4212,-23614,32753,9
1399,-2865,-32768,6,-353,3640,32767,8
-3262,997,-32768,6,-5627,10662,32767,9
-11594,7345,-32768,6,-7406,13003,32767,8
-16317,19825,-32768,7,-10550,15960,32767,8
-11616,31630,-32768,8,-12595,16669,32767,8
-1326,32767,-19761,8,-16238,17322,32767,7
6917,32767,-10042,8,-18336,17298,32767,9
12401,32767,-529,7,-17020,17320,32767,8
17123,29689,11982,7,-14830,17104,32767,6
7004,4855,30613,6,-10460,15835,32767,9
-23202,-16568,32767,6,-3561,6221,32767,7
-32768,-13443,32767,9,5067,-19021,32767,9
-32768,-8599,32767,8,779,-31340,15563,9
-32768,-5393,32767,8,-5032,-32768,-14636,9
-32768,-8171,32767,8,9916,-20095,-31485,6
-32768,-10799,32767,8,32523,1403,-32768,9
-32768,-14267,32767,7,32767,3227,-32768,7
-32768,-17144,32767,9,32767,1858,-27328,9
-15383,-11472,32767,6,32767,1113,-21796,9
9497,13377,21934,7,32767,198,-14584,7
13427,32767,-4669,7,31454,-1174,-6431,8
714,32767,-19710,7,30935,-1362,-6314,7
-7193,32767,-31238,8,31736,-685,-9750,9
-16640,20908,-32768,8,32767,644,-19806,7
-5195,2540,-32768,7,32767,2236,-30253,8
-1555,-846,-32768,9,32767,2459,-31465,7
48,-2163,-32768,7,32767,3444,-32768,9
5094,-5033,-32768,8,32767,5348,-32768,12
12530,-5950,-32768,5,22684,-12911,-32768,7
22230,-5732,-23461,6,-4863,-32768,-9036,7
17261,-6059,-32768,8,-1283,-32768,15880,9
7875,-5322,-32768,6,5092,-17332,32767,10
-635,-1557,-32768,7,-5143,9697,32767,7
-10477,6502,-32768,7,-6519,12283,32767,8
-16295,21103,-32768,7,-9918,15542,32767,9
-9571,32213,-31106,7,-13132,16814,32767,8
-555,32767,-20393,8,-17478,17313,32767,8
6462,32767,-10635,7,-18213,17279,32767,8
10058,32767,-3672,8,-17171,17321,32767,10
16698,30222,8593,6,-15740,17187,32767,9
8343,6610,29667,8,-10963,15766,32767,8
-27005,-17418,32767,7,-6528,11535,32767,8
-32768,-13248,32767,8,2689,-1803,32767,8
-32768,-11167,32767,8,4005,-25126,29021,8
-32768,-9059,32767,8,-505,-32448,11674,8
-32768,-6889,32767,9,-4830,-32768,-4884,9
-32768,-5341,32767,7,-4659,-32591,-14924,6
-32768,-5937,32767,7,-1456,-31010,-20144,9
-32768,-6763,32767,9,2204,-28653,-24512,9
-32768,-7900,32767,7,7983,-22207,-29482,7
-32768,-8819,32767,7,16655,-13899,-32768,8
-32768,-9608,32767,8,25357,-6883,-32768,8
-32768,-10254,32767,10,29528,-3646,-32768,5
-32768,-10655,32767,10,31406,-1949,-32768,8
-32768,-10600,32767,8,31484,-1947,-32768,6
-32768,-8665,32767,7,29929,-3322,-32768,7
-32768,-7750,32767,8,27068,-5623,-32768,9
-32768,-7047,32767,7,19335,-11916,-32768,8
-32768,-6460,32767,8,10944,-19538,-31021,9
-32768,-5877,32767,8,6530,-23903,-27541,6
-32768,-5439,32767,6,3400,-27575,-24171,7
-32768,-4888,32767,8,-617,-30712,-19924,9
-32768,-4284,32767,7,-3231,-32086,-15973,8
-32768,-3935,32767,8,-4973,-32768,-13119,8
-32768,-3933,32767,8,-4971,-32768,-13045,5
-32768,-3927,32767,7,-5000,-32768,-12984,8
-32768,-3911,32767,7,-5002,-32768,-12931,9
-32768,-3891,32767,6,-5010,-32768,-12905,8
-32768,-3880,32767,9,-5020,-32768,-12849,7
-32768,-3791,32767,8,-5038,-32768,-12680,9
-32768,-3809,32767,7,-5068,-32768,-12622,9
-32768,-4007,32767,6,-5070,-32768,-12626,9
-32768,-5339,32767,8,-5074,-32768,-12638,7
-32768,-5343,32767,5,-5074,-32768,-12627,7
-32768,-5351,32767,7,-5066,-32768,-12637,7
-32768,-5392,32767,9,-5062,-32768,-12644,9
-32768,-5766,32767,8,-4806,-32702,-13962,9
-32768,-6269,32767,10,-2186,-31498,-18515,8
-32768,-6960,32767,7,2707,-28212,-24050,10
-32768,-7738,32767,8,6765,-23001,-28638,9
-32768,-8290,32767,7,10556,-19296,-31434,7
-32768,-8870,32767,7,13401,-17067,-32768,8
-1778,-1624,18038,7,9131,-21316,-29002,6
-16264,21462,-32768,7,-3725,-32768,2262,8
-814,32767,-4475,9,-4292,-32240,-16787,7
17467,29561,-1236,8,-4749,-32588,-12911,8
4371,32767,-10713,8,-4663,-32660,-13739,7
4970,32767,-13492,7,-5026,-32768,-12645,7
8511,32767,-9560,7,-5063,-32768,-12265,8
8272,32767,-8054,7,-5037,-32768,-12382,9
8227,32767,-8017,7,-5017,-32768,-12415,10
8230,32767,-8021,6,-4983,-32768,-12796,8
8232,32767,-8015,5,-4957,-32751,-12604,8
8234,32767,-7997,6,-4949,-32726,-12605,7
8237,32767,-7999,8,-4943,-32730,-12614,8
8218,32767,-7997,6,-4949,-32712,-12604,8
8236,32767,-8020,7,-4943,-32706,-12596,9
8227,32767,-8033,7,-4953,-32719,-12616,10
8225,32767,-8009,8,-4945,-32712,-12610,7
8228,32767,-7996,6,-4947,-32692,-12633,8
8217,32767,-8010,8,-4939,-32700,-12620,8
8232,32767,-8013,5,-4953,-32714,-12629,9
8226,32767,-7993,7,-4941,-32698,-12644,9
8229,32767,-8011,8,-4933,-32688,-12598,8
8226,32767,-8009,6,-4943,-32694,-12639,8
8233,32767,-8004,8,-4945,-32698,-12613,8
8226,32767,-8004,7,-4943,-32693,-12623,6
8231,32767,-7995,8,-4938,-32696,-12622,6
8231,32767,-7987,9,-4933,-32680,-12611,9
8231,32767,-7998,8,-4919,-32677,-12607,7
8223,32767,-8003,6,-4935,-32684,-12597,8
8224,32767,-8008,9,-4943,-32680,-12603,7
8235,32767,-7992,7,-4939,-32683,-12614,9
8225,32767,-7998,6,-4943,-32683,-12596,10
8225,32767,-7994,8,-4941,-32680,-12612,7
8229,32767,-8003,5,-4945,-32692,-12597,8
8224,32767,-8000,6,-4925,-32684,-12622,7
8237,32767,-8001,7,-4935,-32664,-12611,8
8220,32767,-7999,8,-4935,-32675,-12615,8
8215,32767,-8008,9,-4935,-32658,-12596,8
8234,32767,-7993,6,-4925,-32652,-12615,9
8235,32767,-7984,8,-4933,-32658,-12610,8
8230,32767,-7981,6,-4913,-32625,-12601,4
8234,32767,-7970,6,-4935,-32658,-12610,8
8223,32767,-8009,7,-4929,-32668,-12616,7
8235,32767,-7985,6,-4927,-32640,-12604,6
8219,32767,-7995,8,-4940,-32668,-12623,8
8230,32767,-7988,5,-4930,-32662,-12615,8
8219,32767,-7997,8,-4924,-32627,-12619,7
8228,32767,-7987,6,-4930,-32641,-12605,8
8226,32767,-7999,5,-4921,-32617,-12612,9
8226,32767,-8008,7,-4926,-32635,-12612,8
8216,32767,-8015,6,-4936,-32639,-12601,7
8225,32767,-7989,7,-4944,-32617,-12596,7
8220,32767,-7996,7,-4936,-32656,-12621,9
8221,32767,-8013,8,-4932,-32645,-12611,8
8232,32767,-7981,7,-4922,-32643,-12613,7
8234,32767,-7998,6,-4922,-32636,-12602,9
8222,32767,-7999,7,-4916,-32640,-12606,8
8243,32767,-8025,8,-4928,-32618,-12594,8
8225,32767,-8013,8,-4930,-32615,-12614,7
8229,32767,-8002,7,-4920,-32621,-12605,7
8234,32767,-8018,7,-4908,-32611,-12601,7
8229,32767,-8012,7,-4926,-32609,-12615,8
8238,32767,-7995,6,-4920,-32622,-12601,9
8230,32767,-8007,7,-4936,-32608,-12619,9
8227,32767,-8013,7,-4920,-32618,-12592,9
8211,32767,-7999,7,-4926,-32619,-12611,6
8221,32767,-8002,7,-4932,-32607,-12589,7
8223,32767,-8011,6,-4926,-32614,-12617,8
8221,32767,-8023,8,-4923,-32599,-12614,7
8232,32767,-8009,6,-4920,-32618,-12609,9
8223,32767,-8002,8,-4928,-32614,-12605,10
8228,32767,-8016,7,-4922,-32589,-12600,8
8217,32767,-8001,8,-4914,-32597,-12591,9
8231,32767,-8021,8,-4922,-32601,-12590,8
8227,32767,-8029,7,-4916,-32623,-12589,7
8223,32767,-8012,8,-4916,-32608,-12598,8
8241,32767,-8017,8,-4912,-32612,-12613,8
8233,32767,-8009,7,-4914,-32615,-12613,7
8224,32767,-7997,8,-4911,-32613,-12606,9
8219,32767,-8003,7,-4915,-32598,-12604,9
8211,32767,-7999,7,-4921,-32636,-12606,8
8231,32767,-8003,7,-4921,-32594,-12618,9
8249,32767,-7995,7,-4909,-32614,-12609,8
8232,32767,-8022,9,-4917,-32563,-12606,7
8229,32767,-8001,7,-4899,-32592,-12604,8
8213,32767,-7988,6,-4895,-32621,-12609,8
8221,32767,-8009,8,-4921,-32624,-12614,7
8223,32767,-7998,6,-4903,-32586,-12578,8
8223,32767,-7994,6,-4925,-32565,-12598,6
8237,32767,-7982,9,-4919,-32594,-12615,9
8235,32767,-7992,8,-4923,-32598,-12593,9
8229,32767,-8011,7,-4921,-32612,-12599,6
8225,32767,-8012,6,-4923,-32595,-12589,9
8238,32767,-8004,8,-4915,-32588,-12605,9
8237,32767,-8018,7,-4913,-32593,-12614,8
8228,32767,-8004,7,-4917,-32572,-12585,7
8240,32767,-7990,7,-4919,-32610,-12600,8
8217,32767,-8001,8,-4927,-32579,-12603,6
8227,32767,-7997,7,-4921,-32602,-12615,8
8228,32767,-7988,7,-4923,-32567,-12597,9
8219,32767,-8000,8,-4926,-32618,-12598,7
8222,32767,-7985,6,-4914,-32602,-12614,8
8216,32767,-8026,7,-4906,-32575,-12599,8
8225,32767,-7985,8,-4908,-32563,-12593,7
8227,32767,-8006,7,-4922,-32557,-12566,6
8229,32767,-7990,8,-4924,-32581,-12612,8
8218,32767,-7981,8,-4920,-32567,-12591,7
8233,32767,-7991,8,-4918,-32559,-12590,8
8222,32767,-7993,6,-4910,-32574,-12597,9
8226,32767,-7997,7,-4926,-32578,-12615,9
8223,32767,-8016,8,-4918,-32584,-12592,9
8214,32767,-8002,7,-4906,-32561,-12591,7
8226,32767,-8021,7,-4922,-32583,-12607,9
8206,32767,-8006,4,-4910,-32565,-12583,8
8223,32767,-7992,9,-4926,-32578,-12580,9
8225,32767,-7995,8,-4913,-32557,-12586,10
8235,32767,-7987,7,-4921,-32589,-12579,9
8216,32767,-7991,6,-4921,-32577,-12580,8
8211,32767,-8005,9,-4929,-32564,-12585,8
8211,32767,-7981,6,-4913,-32549,-12584,7
8216,32767,-8009,5,-4924,-32566,-12600,9
8205,32767,-7997,8,-4910,-32569,-12601,7
8213,32767,-7994,8,-4917,-32589,-12602,9
8223,32767,-7991,7,-4897,-32566,-12592,8
8220,32767,-8003,7,-4917,-32568,-12612,8
8220,32767,-8006,7,-4919,-32564,-12599,8
8224,32767,-8003,7,-4917,-32564,-12617,8
8219,32767,-7972,8,-4924,-32553,-12602,6
8235,32767,-7986,9,-4918,-32583,-12632,8
8215,32767,-8001,8,-4908,-32567,-12603,8
8214,32767,-7990,7,-4909,-32564,-12611,9
8224,32767,-7996,7,-4899,-32572,-12593,7
8230,32767,-8010,8,-4901,-32552,-12601,8
8221,32767,-8008,8,-4913,-32580,-12604,9
8212,32767,-8005,7,-4913,-32560,-12578,8
8221,32767,-7995,7,-4913,-32556,-12602,7
8226,32767,-7988,7,-4907,-32570,-12601,8
8227,32767,-7993,8,-4917,-32544,-12620,7
8216,32767,-7988,8,-4917,-32539,-12603,7
8207,32767,-7983,8,-4903,-32580,-12604,8
8241,32767,-7998,8,-4901,-32555,-12592,7
8224,32767,-7994,6,-4905,-32554,-12593,7
8220,32767,-7986,7,-4913,-32550,-12599,8
8226,32767,-7986,6,-4913,-32576,-12594,8
8220,32767,-7988,7,-4903,-32572,-12590,8
8222,32767,-7999,5,-4917,-32564,-12603,7
8229,32767,-8014,7,-4921,-32546,-12603,7
8222,32767,-7976,5,-4898,-32566,-12639,9
8219,32767,-8019,7,-4920,-32546,-12610,8
8217,32767,-7991,9,-4914,-32563,-12605,8
8229,32767,-7992,8,-4900,-32572,-12595,8
8228,32767,-7985,7,-4915,-32565,-12618,9
8230,32767,-7979,6,-4922,-32562,-12620,10
8210,32767,-8003,7,-4908,-32550,-12618,9
8223,32767,-7987,7,-4914,-32536,-12618,8
8231,32767,-7996,7,-4910,-32547,-12614,8
8217,32767,-8003,7,-4906,-32568,-12587,8
8231,32767,-7993,6,-4904,-32573,-12611,6
8223,32767,-7972,8,-4912,-32539,-12598,8
8223,32767,-7998,8,-4903,-32546,-12605,8
8222,32767,-7994,5,-4919,-32564,-12618,8
8227,32767,-7993,7,-4901,-32552,-12591,7
8231,32767,-7988,7,-4915,-32543,-12614,5
8223,32767,-8008,5,-4900,-32572,-12623,8
8228,32767,-7991,7,-4910,-32559,-12622,6
8222,32767,-7993,5,-4912,-32566,-12616,8
8235,32767,-7992,8,-4902,-32529,-12611,8
8227,32767,-7998,8,-4904,-32518,-12620,5
8219,32767,-7972,6,-4918,-32521,-12595,7
8226,32767,-8003,8,-4910,-32531,-12591,6
8220,32767,-8003,6,-4908,-32535,-12601,8
8219,32767,-7999,6,-4910,-32541,-12625,7
8221,32767,-7996,7,-4902,-32509,-12584,7
8213,32767,-7989,8,-4902,-32538,-12589,9
8219,32767,-7988,8,-4910,-32503,-12579,6
7967,32767,-7981,8,-4904,-32535,-12576,8
8215,32767,-8005,7,-4922,-32525,-12584,7
8209,32767,-7981,6,-4904,-32542,-12587,9
8221,32767,-7987,7,-4905,-32508,-12588,5
8213,32767,-8008,7,-4902,-32503,-12604,8
8213,32767,-7987,7,-4904,-32517,-12590,8
8209,32767,-8010,6,-4898,-32521,-12573,8
8220,32767,-7981,5,-4910,-32540,-12596,9
8211,32767,-7988,7,-4901,-32496,-12570,5
8223,32767,-7995,7,-4900,-32511,-12584,7
8208,32767,-7980,8,-4918,-32533,-12571,6
8213,32767,-7987,7,-4911,-32504,-12582,4
8210,32767,-7981,7,-4900,-32522,-12579,8
8216,32767,-7996,6,-4900,-32544,-12603,10
8206,32767,-8003,5,-4910,-32519,-12578,8
8223,32767,-7993,7,-4904,-32532,-12605,9
8210,32767,-7989,7,-4902,-32520,-12579,8
8213,32767,-7996,8,-4890,-32525,-12576,8
8210,32767,-7996,7,-4901,-32508,-12577,9
8220,32767,-7968,7,-4907,-32764,-12574,7
8219,32767,-7996,6,-4897,-32526,-12595,7
8221,32767,-7997,8,-4885,-32492,-12581,7
8221,32767,-7993,8,-4901,-32528,-12595,9
8213,32767,-7998,7,-4903,-32511,-12575,6
8215,32767,-7997,5,-4889,-32510,-12589,7
8217,32767,-7995,7,-4899,-32497,-12590,7
8211,32767,-7993,6,-4897,-32504,-12586,7
8217,32767,-7962,8,-4908,-32532,-12574,7
8218,32767,-7987,5,-4900,-32526,-12601,8
8222,32767,-7974,8,-4886,-32509,-12605,8
8223,32767,-7995,7,-4908,-32525,-12611,8
8217,32767,-7994,7,-4920,-32531,-12575,8
8220,32767,-8005,7,-4905,-32535,-12603,10
8221,32767,-8002,9,-4903,-32539,-12588,10
8214,32767,-7996,6,-4917,-32514,-12597,9
8210,32767,-8000,7,-4903,-32520,-12588,8
8211,32767,-7988,8,-4907,-32494,-12608,9
8209,32767,-8002,6,-4883,-32530,-12597,7
8223,32767,-7996,6,-4905,-32525,-12600,9
8230,32767,-7998,9,-4895,-32486,-12613,7
8215,32767,-7986,7,-4905,-32504,-12602,8
8213,32767,-7999,7,-4905,-32519,-12592,9
8221,32767,-8004,5,-4911,-32502,-12570,9
8225,32767,-8004,6,-4913,-32517,-12588,10
8218,32767,-7995,7,-4903,-32514,-12601,9
8221,32767,-8009,7,-4906,-32509,-12591,7
8218,32767,-7971,6,-4892,-32507,-12611,7
8221,32767,-8007,8,-4913,-32521,-12606,8
8218,32767,-7987,6,-4909,-32536,-12595,9
8223,32767,-8006,8,-4913,-32518,-12598,8
8213,32767,-7976,6,-4919,-32515,-12614,5
8227,32767,-7989,7,-4891,-32504,-12613,8
8227,32767,-7982,7,-4911,-32532,-12590,7
8221,32767,-7977,6,-4905,-32504,-12614,9
8228,32767,-7996,6,-4905,-32509,-12595,6
8225,32767,-7976,7,-4907,-32532,-12597,9
8221,32767,-7993,6,-4895,-32528,-12599,8
8219,32767,-7986,6,-4901,-32524,-12584,8
8217,32767,-7982,7,-4909,-32496,-12597,8
8231,32767,-7993,5,-4907,-32512,-12602,7
8225,32767,-7986,7,-4901,-32504,-12580,7
8213,32767,-7984,9,-4916,-32512,-12589,10
8228,32767,-8010,8,-4910,-32526,-12608,9
8223,32767,-7975,8,-4920,-32491,-12575,8
8215,32767,-7985,8,-4896,-32759,-12580,9
8233,32767,-7998,8,-4908,-32542,-12590,8
8217,32767,-8004,7,-4898,-32499,-12576,7
8215,32767,-7993,7,-4886,-32505,-12590,8
8210,32767,-7997,6,-4898,-32499,-12580,7
8213,32767,-7981,8,-4920,-32505,-12592,6
8217,32767,-7989,5,-4892,-32495,-12577,7
8229,32767,-7973,7,-4908,-32757,-12584,7
8212,32767,-7967,6,-4894,-32512,-12590,9
8211,32767,-7987,7,-4926,-32522,-12583,8
8219,32767,-7999,8,-4918,-32475,-12598,8
8208,32767,-7971,5,-4889,-32502,-12590,9
8217,32767,-7982,7,-4897,-32493,-12606,6
8217,32767,-7961,7,-4909,-32526,-12597,8
8209,32767,-7989,8,-4915,-32528,-12609,8
8211,32767,-7983,7,-4903,-32524,-12597,9
8217,32767,-7987,6,-4905,-32485,-12576,7
8223,32767,-7987,5,-4893,-32499,-12597,7
8221,32767,-7991,7,-4905,-32493,-12597,8
8227,32767,-7972,7,-4913,-32512,-12610,8
8220,32767,-7991,5,-4913,-32504,-12625,8
8220,32767,-7998,7,-4895,-32492,-12608,7
8223,32767,-7975,6,-4905,-32528,-12620,7
8205,32767,-7990,8,-4905,-32530,-12596,7
8219,32767,-7997,6,-4893,-32504,-12599,9
8225,32767,-7989,8,-4903,-32495,-12588,7
8211,32767,-7995,7,-4903,-32512,-12605,7
8231,32767,-8023,7,-4901,-32483,-12581,6
8238,32767,-7989,9,-4915,-32471,-12581,7
8218,32767,-7979,8,-4919,-32498,-12605,8
8216,32767,-7985,7,-4905,-32484,-12596,9
8210,32767,-7997,6,-4901,-32498,-12598,7
8216,32767,-7999,7,-4901,-32488,-12584,8
8217,32767,-7980,7,-4903,-32492,-12580,7
8206,32767,-7979,7,-4925,-32496,-12600,9
8206,32767,-7988,8,-4893,-32508,-12590,8
8217,32767,-7989,8,-4911,-32486,-12587,8
8223,32767,-7999,7,-4895,-32491,-12591,5
8213,32767,-7985,4,-4902,-32493,-12590,7
8213,32767,-7976,10,-4914,-32526,-12597,9
8224,32767,-7968,6,-4898,-32475,-12584,8
8223,32767,-7970,7,-4900,-32512,-12601,10
8221,32767,-7992,9,-4895,-32500,-12609,8
8222,32767,-7989,7,-4913,-32524,-12597,8
8220,32767,-7978,7,-4899,-32497,-12582,9
8225,32767,-7990,8,-4909,-32500,-12615,8
8212,32767,-7993,8,-4895,-32503,-12588,6
8227,32767,-8000,8,-4893,-32480,-12579,9
8215,32767,-8013,7,-4907,-32504,-12588,7
8221,32767,-8015,6,-4897,-32496,-12595,9
8208,32767,-8001,6,-4901,-32493,-12579,6
8224,32767,-7984,6,-4889,-32480,-12579,8
8214,32767,-7999,7,-4899,-32498,-12599,7
